TIME,Base,Minor,Rssi
24:55.5,39,53,-64
24:55.5,39,31,-67
24:55.5,39,30,-82
24:55.5,39,55,-55
24:55.5,39,54,-69
24:55.5,39,32,-66
24:55.5,39,51,-56
24:55.5,39,38,-48
24:55.5,39,57,-56
24:55.5,39,56,-61
24:55.5,39,34,-64
24:55.5,39,37,-57
24:55.5,39,41,-76
24:55.5,39,60,-49
24:55.5,39,40,-47
24:55.5,39,28,-66
24:55.5,39,27,-66
24:55.5,39,29,-64
24:55.5,39,24,-62
24:55.5,39,46,-78
24:55.5,39,45,-73
24:55.5,39,48,-61
24:55.5,39,25,-67
24:55.5,39,47,-68
24:55.7,39,53,-63
24:55.7,39,31,-69
24:55.7,39,55,-55
24:55.7,39,54,-68
24:55.7,39,32,-66
24:55.7,39,51,-56
24:55.7,39,39,-50
24:55.7,39,38,-48
24:55.7,39,35,-68
24:55.7,39,57,-56
24:55.7,39,34,-63
24:55.7,39,42,-76
24:55.7,39,22,-75
24:55.7,39,44,-68
24:55.7,39,21,-64
24:55.7,39,60,-49
24:55.7,39,40,-47
24:55.7,39,49,-74
24:55.7,39,29,-64
24:55.7,39,24,-64
24:55.7,39,23,-64
24:55.7,39,45,-73
24:55.7,39,25,-68
24:55.7,39,47,-68
24:55.9,39,30,-78
24:55.9,39,55,-55
24:55.9,39,33,-71
24:55.9,39,32,-67
24:55.9,39,51,-56
24:55.9,39,50,-62
24:55.9,39,39,-50
24:55.9,39,38,-48
24:55.9,39,35,-66
24:55.9,39,56,-60
24:55.9,39,37,-59
24:55.9,39,59,-75
24:55.9,39,43,-71
24:55.9,39,60,-49
24:55.9,39,40,-48
24:55.9,39,27,-67
24:55.9,39,24,-63
24:55.9,39,46,-77
24:55.9,39,45,-73
24:55.9,39,48,-61
24:55.9,39,25,-68
24:55.9,39,47,-70
24:56.2,39,53,-64
24:56.2,39,31,-70
24:56.2,39,30,-73
24:56.2,39,33,-71
24:56.2,39,54,-65
24:56.2,39,32,-66
24:56.2,39,50,-62
24:56.2,39,39,-49
24:56.2,39,38,-49
24:56.2,39,35,-63
24:56.2,39,57,-56
24:56.2,39,56,-59
24:56.2,39,37,-60
24:56.2,39,59,-76
24:56.2,39,36,-58
24:56.2,39,42,-71
24:56.2,39,22,-70
24:56.2,39,44,-67
24:56.2,39,21,-64
24:56.2,39,60,-49
24:56.2,39,28,-66
24:56.2,39,27,-68
24:56.2,39,29,-64
24:56.2,39,24,-63
24:56.2,39,46,-76
24:56.2,39,23,-64
24:56.2,39,48,-58
24:56.2,39,25,-68
24:56.2,39,47,-68
24:56.4,39,53,-64
24:56.4,39,31,-71
24:56.4,39,30,-70
24:56.4,39,55,-55
24:56.4,39,51,-58
24:56.4,39,50,-64
24:56.4,39,39,-51
24:56.4,39,38,-49
24:56.4,39,35,-63
24:56.4,39,57,-57
24:56.4,39,37,-61
24:56.4,39,36,-59
24:56.4,39,58,-63
24:56.4,39,42,-67
24:56.4,39,22,-79
24:56.4,39,21,-64
24:56.4,39,60,-50
24:56.4,39,40,-48
24:56.4,39,28,-71
24:56.4,39,29,-60
24:56.4,39,24,-62
24:56.4,39,48,-58
24:56.4,39,25,-68
24:56.6,39,55,-55
24:56.6,39,54,-67
24:56.6,39,50,-67
24:56.6,39,39,-49
24:56.6,39,57,-57
24:56.6,39,56,-61
24:56.6,39,59,-72
24:56.6,39,36,-59
24:56.6,39,58,-62
24:56.6,39,22,-79
24:56.6,39,60,-52
24:56.6,39,40,-48
24:56.6,39,28,-73
24:56.6,39,49,-71
24:56.6,39,27,-67
24:56.6,39,26,-65
24:56.8,39,31,-69
24:56.8,39,30,-71
24:56.8,39,52,-61
24:56.8,39,55,-63
24:56.8,39,33,-61
24:56.8,39,51,-67
24:56.8,39,39,-53
24:56.8,39,38,-48
24:56.8,39,57,-58
24:56.8,39,56,-60
24:56.8,39,37,-56
24:56.8,39,59,-75
24:56.8,39,41,-81
24:56.8,39,44,-65
24:56.8,39,60,-58
24:56.8,39,40,-49
24:56.8,39,29,-62
24:56.8,39,46,-76
24:56.8,39,23,-62
24:56.8,39,45,-62
24:56.8,39,48,-66
24:56.8,39,47,-68
24:57.0,39,53,-65
24:57.0,39,31,-67
