reg_dt,21_lc1,21_lc2,21_lc3,21_lc4,22_lc1,22_lc2,22_lc3,22_lc4,23_lc1,23_lc2,23_lc3,23_lc4,24_lc1,24_lc2,24_lc3,24_lc4,25_lc1,25_lc2,25_lc3,25_lc4,26_lc1,26_lc2,26_lc3,26_lc4,27_lc1,27_lc2,27_lc3,27_lc4,28_lc1,28_lc2,28_lc3,28_lc4,29_lc1,29_lc2,29_lc3,29_lc4,30_lc1,30_lc2,30_lc3,30_lc4,31_lc1,31_lc2,31_lc3,31_lc4,32_lc1,32_lc2,32_lc3,32_lc4,33_lc1,33_lc2,33_lc3,33_lc4,34_lc1,34_lc2,34_lc3,34_lc4,35_lc1,35_lc2,35_lc3,35_lc4,36_lc1,36_lc2,36_lc3,36_lc4,37_lc1,37_lc2,37_lc3,37_lc4,38_lc1,38_lc2,38_lc3,38_lc4,39_lc1,39_lc2,39_lc3,39_lc4,40_lc1,40_lc2,40_lc3,40_lc4,41_lc1,41_lc2,41_lc3,41_lc4,42_lc1,42_lc2,42_lc3,42_lc4,43_lc1,43_lc2,43_lc3,43_lc4,44_lc1,44_lc2,44_lc3,44_lc4,45_lc1,45_lc2,45_lc3,45_lc4,46_lc1,46_lc2,46_lc3,46_lc4,47_lc1,47_lc2,47_lc3,47_lc4,48_lc1,48_lc2,48_lc3,48_lc4,49_lc1,49_lc2,49_lc3,49_lc4,50_lc1,50_lc2,50_lc3,50_lc4,51_lc1,51_lc2,51_lc3,51_lc4,52_lc1,52_lc2,52_lc3,52_lc4,53_lc1,53_lc2,53_lc3,53_lc4,54_lc1,54_lc2,54_lc3,54_lc4,55_lc1,55_lc2,55_lc3,55_lc4,56_lc1,56_lc2,56_lc3,56_lc4,57_lc1,57_lc2,57_lc3,57_lc4,58_lc1,58_lc2,58_lc3,58_lc4,59_lc1,59_lc2,59_lc3,59_lc4,60_lc1,60_lc2,60_lc3,60_lc4,21_ble,22_ble,23_ble,24_ble,25_ble,26_ble,27_ble,28_ble,29_ble,30_ble,31_ble,32_ble,33_ble,34_ble,35_ble,36_ble,37_ble,38_ble,39_ble,40_ble,41_ble,42_ble,43_ble,44_ble,45_ble,46_ble,47_ble,48_ble,49_ble,50_ble,51_ble,52_ble,53_ble,54_ble,55_ble,56_ble,57_ble,58_ble,59_ble,60_ble
2021-09-06 16:40:32.002335,0,108,0,0,0,0,0,0,0,0,0,0,0,353,999,724,894,100,999,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,-58,0,-69,0,0,0,-70,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06 16:40:32.439729,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,60,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,-73,0,-79,0,0,0,0,0,0,0,0,0,-62,0,0,0,-69,0,0,0,0,0,0
2021-09-06 16:40:32.595944,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,-66,0,0,-66,0,-69,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,0,0,-59,0,0,0,0
2021-09-06 16:40:32.910386,0,97,0,0,0,0,0,0,0,0,0,0,0,58,67,0,650,170,999,785,0,0,0,0,0,0,0,0,628,999,999,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,-61,-65,0,0,0,-59,0,-68,0,0
2021-09-06 16:40:33.243168,0,98,0,0,0,0,0,0,0,0,0,0,0,63,75,0,0,0,0,54,0,0,0,0,0,0,0,0,426,999,999,999,999,253,221,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,-64,0,0,-69,0,-70,0,0,0
2021-09-06 16:40:33.493153,0,97,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,904,999,253,221,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-72,0,0,0,0,0,0,0,0,-56,-56,0,0,0,0,0,0,-60,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06 16:40:33.805542,0,101,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,-62,-52,0,0,-81,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0
2021-09-06 16:40:34.117957,0,101,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,999,999,999,999,0,0,0,0,0,0,0,0,77,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,-62,0,-68,0,0,0,0,0
2021-09-06 16:40:34.414762,0,103,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,682,999,0,0,0,0,79,0,0,0,999,999,999,516,93,125,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06 16:40:34.836590,0,104,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,545,999,999,999,108,128,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-70,-76,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0
2021-09-06 16:40:35.008373,0,106,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,545,999,999,999,999,999,725,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,-60,0,0,-63,0,-55,0,0,0,0,0
2021-09-06 16:40:35.320799,0,106,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,119,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,-56,0,0
2021-09-06 16:40:35.664437,0,108,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,68,0,918,999,999,999,0,0,0,0,0,0,0,0,316,335,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64,0,0,-58,-49,0,-65,0,0,0,0,0,0,0,0,0,0,-61,0,0,-61,0,-59,0,0,-61,-64,0
2021-09-06 16:40:35.914410,0,107,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,309,0,0,0,0,0,0,0,0,687,999,999,999,156,231,199,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-67,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-60,-54
2021-09-06 16:40:36.226852,0,107,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,61,0,0,0,64,0,0,0,0,395,999,999,999,168,228,195,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-57,-58,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0
2021-09-06 16:40:36.523653,0,108,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,102,815,999,607,999,697,129,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-65,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-67,-63,-58,0,0,0,0,0
2021-09-06 16:40:36.820453,0,108,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,102,815,999,607,999,890,689,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,-69,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,-58,0
