TIME,Base,Minor,Rssi
03:44.2,59,30,-70
03:44.2,59,52,-69
03:44.2,59,55,-55
03:44.2,59,33,-60
03:44.2,59,54,-63
03:44.2,59,51,-68
03:44.2,59,39,-58
03:44.2,59,38,-66
03:44.2,59,34,-62
03:44.2,59,56,-61
03:44.2,59,59,-49
03:44.2,59,37,-58
03:44.2,59,36,-62
03:44.2,59,58,-56
03:44.2,59,44,-75
03:44.2,59,22,-67
03:44.2,59,43,-67
03:44.2,59,21,-68
03:44.2,59,40,-63
03:44.2,59,27,-71
03:44.2,59,49,-68
03:44.2,59,29,-67
03:44.2,59,46,-72
03:44.2,59,24,-81
03:44.2,59,23,-69
03:44.2,59,26,-70
03:44.2,59,48,-73
03:44.4,59,31,-60
03:44.4,59,30,-71
03:44.4,59,55,-53
03:44.4,59,33,-61
03:44.4,59,54,-60
03:44.4,59,50,-67
03:44.4,59,38,-66
03:44.4,59,57,-64
03:44.4,59,34,-62
03:44.4,59,56,-65
03:44.4,59,59,-49
03:44.4,59,36,-60
03:44.4,59,58,-54
03:44.4,59,44,-87
03:44.4,59,22,-67
03:44.4,59,43,-71
03:44.4,59,60,-64
03:44.4,59,46,-69
03:44.4,59,23,-67
03:44.4,59,26,-68
03:44.4,59,47,-71
03:44.6,59,53,-67
03:44.6,59,30,-71
03:44.6,59,55,-52
03:44.6,59,33,-59
03:44.6,59,54,-60
03:44.6,59,32,-76
03:44.6,59,51,-65
03:44.6,59,50,-66
03:44.6,59,57,-67
03:44.6,59,35,-59
03:44.6,59,34,-63
03:44.6,59,56,-65
03:44.6,59,59,-50
03:44.6,59,37,-56
03:44.6,59,36,-61
03:44.6,59,58,-59
03:44.6,59,43,-71
03:44.6,59,60,-64
03:44.6,59,49,-68
03:44.6,59,29,-64
03:44.6,59,46,-68
03:44.6,59,24,-74
03:44.6,59,45,-75
03:44.6,59,26,-69
03:44.6,59,25,-73
03:44.8,59,31,-62
03:44.8,59,53,-63
03:44.8,59,30,-67
03:44.8,59,55,-55
03:44.8,59,33,-58
03:44.8,59,54,-66
03:44.8,59,39,-59
03:44.8,59,35,-58
03:44.8,59,34,-65
03:44.8,59,56,-75
03:44.8,59,59,-50
03:44.8,59,37,-58
03:44.8,59,58,-62
03:44.8,59,42,-70
03:44.8,59,41,-72
03:44.8,59,60,-64
03:44.8,59,28,-73
03:44.8,59,27,-65
03:44.8,59,49,-67
03:44.8,59,29,-66
03:44.8,59,23,-72
03:44.8,59,45,-69
03:44.8,59,26,-67
03:44.8,59,48,-73
03:44.8,59,47,-70
03:44.8,59,25,-78
03:45.0,59,31,-62
03:45.0,59,53,-77
03:45.0,59,30,-72
03:45.0,59,52,-67
03:45.0,59,55,-66
03:45.0,59,32,-68
03:45.0,59,51,-65
03:45.0,59,50,-63
03:45.0,59,39,-60
03:45.0,59,57,-60
03:45.0,59,35,-59
03:45.0,59,58,-53
03:45.0,59,22,-73
03:45.0,59,40,-61
03:45.0,59,28,-79
03:45.0,59,46,-69
03:45.0,59,45,-71
03:45.0,59,26,-65
03:45.0,59,47,-68
03:45.0,59,25,-85
03:45.2,59,31,-61
03:45.2,59,52,-67
03:45.2,59,55,-57
03:45.2,59,33,-62
03:45.2,59,54,-64
03:45.2,59,32,-67
03:45.2,59,51,-66
03:45.2,59,50,-62
03:45.2,59,39,-60
03:45.2,59,38,-69
03:45.2,59,57,-61
03:45.2,59,35,-59
03:45.2,59,56,-62
03:45.2,59,59,-50
03:45.2,59,58,-54
03:45.2,59,42,-68
03:45.2,59,41,-68
03:45.2,59,44,-76
03:45.2,59,43,-71
03:45.2,59,21,-70
03:45.2,59,60,-60
03:45.2,59,27,-69
03:45.2,59,49,-69
03:45.2,59,24,-70
03:45.2,59,45,-67
03:45.2,59,26,-66
03:45.2,59,47,-68
03:45.2,59,25,-77
03:45.4,59,31,-59
03:45.4,59,53,-69
03:45.4,59,52,-74
03:45.4,59,55,-62
03:45.4,59,54,-66
03:45.4,59,39,-59
03:45.4,59,38,-66
03:45.4,59,57,-61
03:45.4,59,35,-61
03:45.4,59,56,-74
03:45.4,59,59,-49
03:45.4,59,37,-58
03:45.4,59,36,-59
03:45.4,59,42,-67
03:45.4,59,44,-73
03:45.4,59,22,-72
03:45.4,59,43,-84
03:45.4,59,21,-71
03:45.4,59,28,-82
03:45.4,59,27,-66
03:45.4,59,24,-68
03:45.4,59,45,-75
03:45.4,59,26,-66
03:45.6,59,31,-61
03:45.6,59,52,-68
03:45.6,59,55,-59
03:45.6,59,51,-63
03:45.6,59,50,-64
03:45.6,59,39,-61
03:45.6,59,35,-60
03:45.6,59,56,-68
03:45.6,59,36,-60
03:45.6,59,42,-78
03:45.6,59,44,-71
03:45.6,59,22,-67
03:45.6,59,60,-62
03:45.6,59,40,-60
03:45.6,59,28,-68
03:45.6,59,27,-67
03:45.6,59,49,-66
03:45.6,59,29,-66
03:45.6,59,46,-66
03:45.6,59,26,-66
03:45.6,59,47,-67
03:45.9,59,31,-60
03:45.9,59,53,-71
03:45.9,59,52,-66
03:45.9,59,55,-58
03:45.9,59,33,-63
03:45.9,59,54,-65
03:45.9,59,50,-62
03:45.9,59,39,-60
03:45.9,59,57,-62
03:45.9,59,35,-59
03:45.9,59,59,-48
03:45.9,59,37,-60
03:45.9,59,36,-62
03:45.9,59,58,-57
03:45.9,59,43,-81
03:45.9,59,21,-69
03:45.9,59,60,-64
03:45.9,59,40,-60
03:45.9,59,28,-73
03:45.9,59,27,-67
03:45.9,59,49,-68
03:45.9,59,46,-68
03:45.9,59,24,-74
03:45.9,59,45,-70
03:45.9,59,26,-65
03:45.9,59,25,-80
03:46.1,59,31,-62
03:46.1,59,30,-72
03:46.1,59,52,-68
03:46.1,59,55,-62
03:46.1,59,54,-61
03:46.1,59,51,-66
03:46.1,59,39,-60
03:46.1,59,57,-59
03:46.1,59,35,-59
03:46.1,59,59,-49
03:46.1,59,37,-58
03:46.1,59,58,-57
03:46.1,59,41,-69
03:46.1,59,44,-79
03:46.1,59,22,-73
03:46.1,59,60,-67
03:46.1,59,40,-60
03:46.1,59,27,-66
03:46.1,59,49,-69
03:46.1,59,29,-66
03:46.1,59,26,-64
03:46.1,59,48,-70
03:46.1,59,47,-67
03:46.3,59,31,-60
03:46.3,59,30,-70
03:46.3,59,52,-68
03:46.3,59,33,-62
03:46.3,59,54,-64
03:46.3,59,32,-69
03:46.3,59,50,-62
03:46.3,59,38,-70
03:46.3,59,57,-61
03:46.3,59,35,-58
03:46.3,59,59,-49
03:46.3,59,37,-58
03:46.3,59,42,-67
03:46.3,59,44,-77
